64000.0	1297.0	2.97528553	8.75230885
64000.0	1298.0	5.70808506	6.34950876
64000.0	1299.0	6.24708509	6.19340897
64000.0	1300.0	5.9114852	5.68170881
64000.0	1301.0	2.41637635	4.81993961
64000.0	1302.0	2.21720338	4.29763079
64010.0	1297.0	2.97497082	8.7525177
64010.0	1298.0	5.70777082	6.34971714
64010.0	1299.0	6.24677086	6.19361734
64010.0	1300.0	5.91117096	5.68191719
64010.0	1301.0	2.39811635	4.79254436
64010.0	1302.0	2.19589567	4.26900196
64020.0	1297.0	2.97463846	8.75348282
64020.0	1298.0	5.70743752	6.35071325
64020.0	1299.0	6.24643803	6.1945982
64020.0	1300.0	5.91083622	5.68297911
64020.0	1301.0	2.43056822	4.79760695
64020.0	1302.0	2.23189497	4.27400637
64030.0	1297.0	2.9739387	8.75274086
64030.0	1298.0	5.70672274	6.34993315
64030.0	1299.0	6.2457304	6.19383717
64030.0	1300.0	5.91008759	5.68211603
64030.0	1301.0	2.40533066	4.76279449
64030.0	1302.0	2.20599127	4.23834801
64040.0	1297.0	2.97479129	8.75382996
64040.0	1298.0	5.7076211	6.35105658
64040.0	1299.0	6.24660635	6.19494343
64040.0	1300.0	5.91108799	5.68331623
64040.0	1301.0	2.38493562	4.7516017
64040.0	1302.0	2.18594146	4.22506905
64050.0	1297.0	2.97488976	8.75326824
64050.0	1298.0	5.70773602	6.3504653
64050.0	1299.0	6.24671268	6.19436693
64050.0	1300.0	5.91123867	5.6826582
64050.0	1301.0	2.42132258	4.74993372
64050.0	1302.0	2.22274494	4.22242832
64060.0	1297.0	2.97332144	8.75288486
64060.0	1298.0	5.70611811	6.35005808
64060.0	1299.0	6.24511957	6.19397163
64060.0	1300.0	5.90951157	5.68219948
64060.0	1301.0	2.41251779	4.73359489
64060.0	1302.0	2.21327782	4.20535612
64070.0	1297.0	2.97300673	8.75309372
64070.0	1298.0	5.70580339	6.35026693
64070.0	1299.0	6.24480486	6.19418001
64070.0	1300.0	5.90919685	5.68240786
64070.0	1301.0	2.40488291	4.72448301
64070.0	1302.0	2.20409966	4.19596958
64080.0	1297.0	2.97269225	8.75330257
64080.0	1298.0	5.70548916	6.35047531
64080.0	1299.0	6.24449062	6.19438887
64080.0	1300.0	5.90888262	5.68261671
64080.0	1301.0	2.40735483	4.71797419
64080.0	1302.0	2.20560598	4.19027328
64090.0	1297.0	2.97237754	8.75351048
64090.0	1298.0	5.70517445	6.35068417
64090.0	1299.0	6.24417591	6.19459724
64090.0	1300.0	5.90856791	5.68282509
64090.0	1301.0	2.40598226	4.70921278
64090.0	1302.0	2.20489573	4.18275738
64100.0	1297.0	2.97206306	8.75371933
64100.0	1298.0	5.70485973	6.35089254
64100.0	1299.0	6.2438612	6.1948061
64100.0	1300.0	5.90825319	5.68303394
64100.0	1301.0	2.40375185	4.7004776
64100.0	1302.0	2.20418835	4.17521191
64110.0	1297.0	2.97174859	8.75392818
64110.0	1298.0	5.70454502	6.3511014
64110.0	1299.0	6.24354696	6.19501495
64110.0	1300.0	5.90793848	5.68324232
64110.0	1301.0	2.4020381	4.69298887
64110.0	1302.0	2.20364618	4.16749287
64120.0	1297.0	2.97143388	8.75413704
64120.0	1298.0	5.70423079	6.35130978
64120.0	1299.0	6.24323225	6.19522333
64120.0	1300.0	5.90762424	5.68345118
64120.0	1301.0	2.39983702	4.68555593
64120.0	1302.0	2.20237112	4.15911722
64130.0	1297.0	2.9711194	8.75434494
64130.0	1298.0	5.70391607	6.35151863
64130.0	1299.0	6.24291754	6.19543219
64130.0	1300.0	5.90730953	5.68365955
64130.0	1301.0	2.39802074	4.68490791
64130.0	1302.0	2.20118713	4.15623999
64140.0	1297.0	2.9707551	8.75667
64140.0	1298.0	5.70354271	6.35423517
64140.0	1299.0	6.24254847	6.19796848
64140.0	1300.0	5.90694094	5.68616343
64140.0	1301.0	2.3944304	4.6820426
64140.0	1302.0	2.19734788	4.15060616
64150.0	1297.0	2.96936417	8.75422096
64150.0	1298.0	5.70195198	6.35129404
64150.0	1299.0	6.24104977	6.19525385
64150.0	1300.0	5.90545893	5.6834898
64150.0	1301.0	2.39792061	4.66665983
64150.0	1302.0	2.19954252	4.13286304
64160.0	1297.0	2.9723103	8.75688839
64160.0	1298.0	5.70550251	6.35441732
64160.0	1299.0	6.2443223	6.19816732
64160.0	1300.0	5.90868139	5.6863656
64160.0	1301.0	2.40018463	4.66323376
64160.0	1302.0	2.19785666	4.12946033
64170.0	1297.0	2.96699977	8.75702953
64170.0	1298.0	5.6990118	6.3546319
64170.0	1299.0	6.23786068	6.19852209
64170.0	1300.0	5.90246058	5.68666601
64170.0	1301.0	2.34178948	4.64477682
64170.0	1302.0	2.13656402	4.11014414
64180.0	1297.0	2.96520472	8.75301552
64180.0	1298.0	5.69702625	6.34972906
64180.0	1299.0	6.23613167	6.19381332
64180.0	1300.0	5.90070009	5.68209076
64180.0	1301.0	2.35064507	4.56978989
64180.0	1302.0	2.14742136	4.03507566
64190.0	1297.0	2.96962237	8.74346447
64190.0	1298.0	5.70251656	6.33796597
64190.0	1299.0	6.24152374	6.18225288
64190.0	1300.0	5.90589333	5.67093992
64190.0	1301.0	2.38473654	4.50475788
64190.0	1302.0	2.18618846	3.97067618
64200.0	1303.0	2.94118547	8.76020908
64200.0	1304.0	5.71318531	6.34540892
64200.0	1305.0	6.24858522	6.1925087
64200.0	1306.0	5.93918514	5.66600895
64200.0	1307.0	2.9351356	4.80827761
64200.0	1308.0	2.75433707	4.24727392
64210.0	1303.0	2.94087076	8.76041794
64210.0	1304.0	5.71287107	6.34561729
64210.0	1305.0	6.24827099	6.19271708
64210.0	1306.0	5.93887091	5.66621733
64210.0	1307.0	2.91694975	4.78083563
64210.0	1308.0	2.73382068	4.21875048
64220.0	1303.0	2.94053316	8.76160622
64220.0	1304.0	5.71252632	6.34709597
64220.0	1305.0	6.24792719	6.19415855
64220.0	1306.0	5.93852663	5.6676836
64220.0	1307.0	2.94942093	4.78585196
64220.0	1308.0	2.76893401	4.22374392
64230.0	1303.0	2.93971992	8.76058388
64230.0	1304.0	5.71156597	6.3457098
64230.0	1305.0	6.24698544	6.19281912
64230.0	1306.0	5.93757248	5.66631269
64230.0	1307.0	2.92399812	4.75060892
64230.0	1308.0	2.74319077	4.18778753
64240.0	1303.0	2.94091606	8.76193142
64240.0	1304.0	5.7132082	6.34739399
64240.0	1305.0	6.24857092	6.19446039
64240.0	1306.0	5.93919563	5.66798306
64240.0	1307.0	2.90312552	4.73942232
64240.0	1308.0	2.72243738	4.17460632
64250.0	1303.0	2.94113612	8.76114464
64250.0	1304.0	5.71358633	6.34631252
64250.0	1305.0	6.24892902	6.19341612
64250.0	1306.0	5.93956709	5.66691399
64250.0	1307.0	2.94063854	4.73770952
64250.0	1308.0	2.76059651	4.17258501
64260.0	1303.0	2.93919873	8.76058578
64260.0	1304.0	5.71116972	6.34552765
64260.0	1305.0	6.24657345	6.19266033
64260.0	1306.0	5.93717051	5.66613865
64260.0	1307.0	2.93162441	4.72084475
64260.0	1308.0	2.75038648	4.15497828
64270.0	1303.0	2.93888426	8.76079464
64270.0	1304.0	5.71085501	6.3457365
64270.0	1305.0	6.24625874	6.19286919
64270.0	1306.0	5.93685627	5.6663475
64270.0	1307.0	2.92359161	4.71131325
64270.0	1308.0	2.74110818	4.14587402
64280.0	1303.0	2.93856955	8.76100349
64280.0	1304.0	5.71054029	6.34594488
64280.0	1305.0	6.24594402	6.19307756
64280.0	1306.0	5.93654156	5.66655588
64280.0	1307.0	2.92593431	4.70473433
64280.0	1308.0	2.74367452	4.14010382
64290.0	1303.0	2.93825507	8.76121235
64290.0	1304.0	5.71022606	6.34615374
64290.0	1305.0	6.24562931	6.19328642
64290.0	1306.0	5.93622684	5.66676474
64290.0	1307.0	2.92425108	4.69571781
64290.0	1308.0	2.74321747	4.13218355
64300.0	1303.0	2.93794036	8.7614212
64300.0	1304.0	5.70991135	6.34636259
64300.0	1305.0	6.24531507	6.1934948
64300.0	1306.0	5.93591213	5.66697311
64300.0	1307.0	2.92186475	4.6875124
64300.0	1308.0	2.74206352	4.12382936
64310.0	1303.0	2.93762589	8.7616291
64310.0	1304.0	5.70959663	6.34657097
64310.0	1305.0	6.24500036	6.19370365
64310.0	1306.0	5.9355979	5.66718197
64310.0	1307.0	2.9198575	4.68037796
64310.0	1308.0	2.74095845	4.11555862
64320.0	1303.0	2.93731141	8.76183796
64320.0	1304.0	5.70928192	6.34677982
64320.0	1305.0	6.24468565	6.19391203
64320.0	1306.0	5.93528318	5.66739082
64320.0	1307.0	2.91764593	4.67378044
64320.0	1308.0	2.7395215	4.10701132
64330.0	1303.0	2.9369967	8.76204681
64330.0	1304.0	5.70896769	6.3469882
64330.0	1305.0	6.24437141	6.19412088
64330.0	1306.0	5.93496847	5.6675992
64330.0	1307.0	2.91657901	4.673563
64330.0	1308.0	2.73799872	4.10410357
64340.0	1303.0	2.93663931	8.76407814
64340.0	1304.0	5.70860004	6.3494463
64340.0	1305.0	6.24400902	6.1963644
64340.0	1306.0	5.93460751	5.66978407
64340.0	1307.0	2.91390967	4.67057848
64340.0	1308.0	2.73378158	4.09881639
64350.0	1303.0	2.93539739	8.76199722
64350.0	1304.0	5.7071414	6.34682989
64350.0	1305.0	6.24265909	6.19401741
64350.0	1306.0	5.93328762	5.66751099
64350.0	1307.0	2.91804624	4.65486288
64350.0	1308.0	2.73587728	4.08148336
64360.0	1303.0	2.9378922	8.76432419
64360.0	1304.0	5.71029329	6.34965277
64360.0	1305.0	6.24548054	6.19659042
64360.0	1306.0	5.93601847	5.67001581
64360.0	1307.0	2.91952205	4.65056086
64360.0	1308.0	2.73492336	4.07834911
64370.0	1303.0	2.93249989	8.76473713
64370.0	1304.0	5.70369625	6.35011864
64370.0	1305.0	6.23905325	6.19717741
64370.0	1306.0	5.92983103	5.67057037
64370.0	1307.0	2.8599534	4.63170481
64370.0	1308.0	2.67428493	4.05945206
64380.0	1303.0	2.93116403	8.76098442
64380.0	1304.0	5.70212698	6.34543228
64380.0	1305.0	6.23774481	6.19277906
64380.0	1306.0	5.92853069	5.66633081
64380.0	1307.0	2.86892867	4.55629826
64380.0	1308.0	2.68490911	3.9847126
64390.0	1303.0	2.93552184	8.75155735
64390.0	1304.0	5.70759058	6.33372402
64390.0	1305.0	6.24298763	6.18152618
64390.0	1306.0	5.93356466	5.655509
64390.0	1307.0	2.90355229	4.49072409
64390.0	1308.0	2.72291899	3.92017817
64400.0	1309.0	2.90688562	8.76780891
64400.0	1310.0	5.71798515	6.341609
64400.0	1311.0	6.24988508	6.19150877
64400.0	1312.0	5.95478535	5.65570879
64400.0	1313.0	3.45361519	4.79674101
64400.0	1314.0	3.2915256	4.19671917
64410.0	1309.0	2.90657091	8.76801777
64410.0	1310.0	5.71767092	6.34181738
64410.0	1311.0	6.24957085	6.19171715
64410.0	1312.0	5.95447111	5.65591717
64410.0	1313.0	3.4354918	4.76951885
64410.0	1314.0	3.27192473	4.16832399
64420.0	1309.0	2.90622759	8.76945114
64420.0	1310.0	5.71732807	6.34322929
64420.0	1311.0	6.24922848	6.1931076
64420.0	1312.0	5.95412874	5.65729904
64420.0	1313.0	3.46788692	4.77462959
64420.0	1314.0	3.30586553	4.17345047
64430.0	1309.0	2.90528965	8.76812077
64430.0	1310.0	5.7164011	6.34192657
64430.0	1311.0	6.24831247	6.19183207
64430.0	1312.0	5.95321751	5.65603447
64430.0	1313.0	3.44299817	4.73991585
64430.0	1314.0	3.28063273	4.13732529
64440.0	1309.0	2.90686345	8.76975346
64440.0	1310.0	5.71794128	6.34353399
64440.0	1311.0	6.24981928	6.19341421
64440.0	1312.0	5.95471096	5.65760612
64440.0	1313.0	3.42279029	4.72797394
64440.0	1314.0	3.25951886	4.1247673
64450.0	1309.0	2.90721703	8.76871777
64450.0	1310.0	5.71828318	6.34251976
64450.0	1311.0	6.25014925	6.19242191
64450.0	1312.0	5.95503616	5.65662289
64450.0	1313.0	3.4600234	4.72630453
64450.0	1314.0	3.29772806	4.1230464
64460.0	1309.0	2.90487409	8.76796722
64460.0	1310.0	5.71597624	6.34178686
64460.0	1311.0	6.24787807	6.19170618
64460.0	1312.0	5.95277929	5.65591383
64460.0	1313.0	3.45059109	4.70863771
64460.0	1314.0	3.28740788	4.10515308
64470.0	1309.0	2.90455961	8.76817608
64470.0	1310.0	5.71566153	6.34199572
64470.0	1311.0	6.24756384	6.19191456
64470.0	1312.0	5.95246506	5.65612268
64470.0	1313.0	3.44186544	4.69887209
64470.0	1314.0	3.27868056	4.09602737
64480.0	1309.0	2.90424514	8.76838493
64480.0	1310.0	5.71534681	6.34220409
64480.0	1311.0	6.24724913	6.19212341
64480.0	1312.0	5.95215034	5.65633106
64480.0	1313.0	3.44431329	4.69223309
64480.0	1314.0	3.28200173	4.08997583
